Date,AAPL,AMZN,BABA,DB,DIS,E,ENIA,EURCHF=X,EURGBP=X,EURUSD=X,FB,FCAU,GE,GOOG,GS,INTC,MSFT,NFLX,^GSPC,^VIX
2009-08-21,24.174285888671875,85.0,,65.77290344238281,26.790000915527344,47.290000915527344,9.74612045288086,1.5161999464035034,0.8680999875068665,1.4320902824401855,,,13.663461685180664,231.7513427734375,163.50999450683594,18.889999389648438,24.40999984741211,6.442857265472412,1026.1300048828125,25.010000228881836
2009-08-24,24.15142822265625,84.5,,66.66030883789062,26.799999237060547,47.40999984741211,9.682036399841309,1.5176000595092773,0.8711000084877014,1.4293065071105957,,,13.65384578704834,233.4898223876953,162.5800018310547,18.760000228881836,24.639999389648438,6.331428527832031,1025.5699462890625,25.139999389648438
2009-08-25,24.200000762939453,84.19000244140625,,66.72709655761719,26.8700008392334,47.47999954223633,9.724759101867676,1.517300009727478,0.8752999901771545,1.4284082651138306,,,13.75,234.80490112304688,164.94000244140625,19.100000381469727,24.639999389648438,6.351428508758545,1028.0,24.920000076293945
2009-08-26,23.915714263916016,84.0,,66.6030502319336,27.0,47.34000015258789,9.633973121643066,1.5216000080108643,0.8772000074386597,1.4236294031143188,,,13.567307472229004,233.12619018554688,165.9499969482422,19.43000030517578,24.549999237060547,6.281428337097168,1028.1199951171875,24.950000762939453
2009-08-27,24.207143783569336,84.30999755859375,,66.2595443725586,27.010000228881836,47.380001068115234,9.56454849243164,1.5190000534057617,0.8820000290870667,1.4372979402542114,,,13.644230842590332,232.15980529785156,165.02000427246094,19.469999313354492,24.690000534057617,6.25,1030.97998046875,24.68000030517578
2009-08-28,24.292856216430664,82.76000213623047,,66.1832046508789,26.84000015258789,47.09000015258789,9.521825790405273,1.5155999660491943,0.8788999915122986,1.4359976053237915,,,13.538461685180664,231.5072479248047,164.4199981689453,20.25,24.68000030517578,6.317142963409424,1028.9300537109375,24.760000228881836
2009-08-31,24.030000686645508,81.19000244140625,,64.48473358154297,26.040000915527344,47.45000076293945,9.244128227233887,1.5176000595092773,0.880299985408783,1.434267520904541,,,13.365385055541992,229.97300720214844,165.4600067138672,20.31999969482422,24.649999618530273,6.2328572273254395,1020.6199951171875,26.010000228881836
2009-09-01,23.614286422729492,79.16000366210938,,61.28816604614258,25.68000030517578,46.15999984741211,9.164023399353027,1.5152000188827515,0.8809999823570251,1.4212015867233276,,,12.826923370361328,227.02903747558594,160.1699981689453,19.719999313354492,24.0,6.02142858505249,998.0399780273438,29.149999618530273
2009-09-02,23.597143173217773,78.13999938964844,,62.12786102294922,25.399999618530273,46.599998474121094,9.041194915771484,1.5132999420166016,0.876800000667572,1.4274091720581055,,,12.692307472229004,225.6591796875,158.5399932861328,19.469999313354492,23.860000610351562,5.968571662902832,994.75,28.899999618530273
2009-09-03,23.792856216430664,78.45999908447266,,64.03626251220703,25.440000534057617,47.11000061035156,9.281510353088379,1.514299988746643,0.8727999925613403,1.4256386756896973,,,12.932692527770996,227.90574645996094,161.66000366210938,19.420000076293945,24.110000610351562,5.755714416503906,1003.239990234375,27.100000381469727
2009-09-04,24.329999923706055,78.87000274658203,,66.51717376708984,25.899999618530273,47.599998474121094,9.393657684326172,1.5154000520706177,0.8720999956130981,1.4294085502624512,,,13.336538314819336,229.7886962890625,162.97000122070312,19.639999389648438,24.6200008392334,5.849999904632568,1016.4000244140625,25.260000228881836
2009-09-07,,,,,,,,1.5192999839782715,0.8770999908447266,1.4331985712051392,,,,,,,,,,
2009-09-08,24.704286575317383,80.9000015258789,,67.19465637207031,26.280000686645508,49.060001373291016,9.489784240722656,1.5163999795913696,0.8777999877929688,1.4504104852676392,,,13.942307472229004,228.45370483398438,167.22000122070312,19.799999237060547,24.81999969482422,5.925714492797852,1025.3900146484375,25.6200008392334
2009-09-09,24.448572158813477,82.23999786376953,,67.97709655761719,26.950000762939453,49.91999816894531,9.441720962524414,1.5152000188827515,0.879800021648407,1.4547992944717407,,,14.298076629638672,231.11871337890625,170.27000427246094,19.93000030517578,24.780000686645508,6.175714492797852,1033.3699951171875,24.31999969482422
2009-09-10,24.65142822265625,83.8499984741211,,70.02862548828125,28.360000610351562,50.5099983215332,9.50046443939209,1.5139000415802002,0.8752999901771545,1.4581297636032104,,,14.230769157409668,234.5906982421875,174.8699951171875,19.760000228881836,25.0,6.214285850524902,1044.1400146484375,23.549999237060547
2009-09-11,24.59428596496582,84.54000091552734,,69.18893432617188,28.420000076293945,50.40999984741211,9.382977485656738,1.5133999586105347,0.8743000030517578,1.4580022096633911,,,14.105769157409668,235.18846130371094,174.6999969482422,19.510000228881836,24.860000610351562,6.094285488128662,1042.72998046875,24.149999618530273
2009-09-14,24.817142486572266,83.86000061035156,,69.27481079101562,28.079999923706055,50.869998931884766,9.404338836669922,1.5118000507354736,0.8813999891281128,1.4643217325210571,,,14.759614944458008,236.6728973388672,177.7100067138672,19.360000610351562,25.0,6.182857036590576,1049.3399658203125,23.860000610351562
2009-09-15,25.022857666015625,83.55000305175781,,69.8187026977539,28.290000915527344,51.36000061035156,9.473762512207031,1.5164999961853027,0.8895000219345093,1.4670931100845337,,,15.384614944458008,237.8783721923828,176.66000366210938,19.549999237060547,25.200000762939453,6.424285888671875,1052.6300048828125,23.420000076293945
2009-09-16,25.981428146362305,90.69999694824219,,73.03434753417969,28.3700008392334,52.099998474121094,9.703397750854492,1.5181000232696533,0.8925999999046326,1.4711940288543701,,,16.346153259277344,243.23330688476562,179.8699951171875,19.649999618530273,25.200000762939453,6.685714244842529,1068.760009765625,23.690000534057617
2009-09-17,26.364286422729492,90.44000244140625,,74.22709655761719,28.459999084472656,51.47999954223633,9.884968757629395,1.5157999992370605,0.8962000012397766,1.4732965230941772,,,16.019229888916016,244.94189453125,181.4600067138672,19.40999984741211,25.299999237060547,6.634285926818848,1065.489990234375,23.649999618530273
2009-09-18,26.431428909301758,90.27999877929688,,73.52099609375,28.440000534057617,51.56999969482422,9.959733963012695,1.5130000114440918,0.9041000008583069,1.4716053009033203,,,15.865385055541992,244.8123779296875,183.17999267578125,19.559999465942383,25.260000228881836,6.77142858505249,1068.300048828125,23.920000076293945
2009-09-21,26.288572311401367,90.55999755859375,,71.94656372070312,28.0,49.29999923706055,9.89030933380127,1.5152000188827515,0.9052000045776367,1.468407154083252,,,16.115385055541992,247.57203674316406,182.38999938964844,19.540000915527344,25.299999237060547,6.785714149475098,1064.6600341796875,24.059999465942383
2009-09-22,26.354286193847656,93.75,,74.1030502319336,28.3799991607666,50.720001220703125,9.933032035827637,1.513800024986267,0.9039000272750854,1.4811961650848389,,,16.355770111083984,248.5981903076172,185.52000427246094,19.530000686645508,25.770000457763672,6.8185715675354,1071.6600341796875,23.079999923706055
2009-09-23,26.5,92.37999725341797,,74.16030883789062,28.079999923706055,49.959999084472656,9.981095314025879,1.5123000144958496,0.9003000259399414,1.4726022481918335,,,16.346153259277344,248.29931640625,183.63999938964844,19.8799991607666,25.709999084472656,6.692857265472412,1060.8699951171875,23.489999771118164
2009-09-24,26.260000228881836,92.11000061035156,,72.09923553466797,27.969999313354492,49.560001373291016,9.788843154907227,1.5083999633789062,0.9182999730110168,1.4650940895080566,,,15.942307472229004,247.4574737548828,183.05999755859375,19.540000915527344,25.940000534057617,6.659999847412109,1050.780029296875,24.950000762939453
2009-09-25,26.0528564453125,90.5199966430664,,72.2614517211914,27.6200008392334,49.689998626708984,9.692716598510742,1.5089999437332153,0.9193000197410583,1.4684934616088867,,,15.740385055541992,245.3204803466797,179.5,19.3700008392334,25.549999237060547,6.608571529388428,1044.3800048828125,25.610000610351562
2009-09-28,26.592857360839844,92.20999908447266,,74.41793823242188,28.229999542236328,50.13999938964844,9.858267784118652,1.5096999406814575,0.9203000068664551,1.462159276008606,,,16.115385055541992,248.3341827392578,182.5,19.739999771118164,25.829999923706055,6.567142963409424,1062.97998046875,24.8799991607666
2009-09-29,26.48285675048828,91.72000122070312,,74.23664093017578,27.940000534057617,49.650001525878906,9.794183731079102,1.511199951171875,0.9136999845504761,1.4591723680496216,,,16.06730842590332,248.3341827392578,183.5800018310547,19.479999542236328,25.75,6.608571529388428,1060.6099853515625,25.190000534057617
2009-09-30,26.47857093811035,93.36000061035156,,73.25381469726562,27.459999084472656,49.849998474121094,9.852927207946777,1.5159000158309937,0.9156000018119812,1.465502142906189,,,15.788461685180664,246.9991912841797,184.35000610351562,19.56999969482422,25.719999313354492,6.595714092254639,1057.0799560546875,25.610000610351562
2009-10-01,25.837142944335938,91.04000091552734,,69.65648651123047,27.360000610351562,48.709999084472656,9.617952346801758,1.5135999917984009,0.913100004196167,1.4515894651412964,,,15.355769157409668,242.69033813476562,178.99000549316406,18.899999618530273,24.8799991607666,6.374285697937012,1029.8499755859375,28.270000457763672
2009-10-02,26.41428565979004,89.8499984741211,,69.42748260498047,27.209999084472656,48.65999984741211,9.484443664550781,1.5091999769210815,0.9186000227928162,1.4590020179748535,,,14.769230842590332,241.38522338867188,179.61000061035156,18.969999313354492,24.959999084472656,6.388571262359619,1025.2099609375,28.68000030517578
2009-10-05,26.57428550720215,88.66999816894531,,71.41221618652344,27.670000076293945,49.2400016784668,9.708738327026367,1.5119999647140503,0.9190999865531921,1.465996265411377,,,15.22115421295166,243.34786987304688,186.47000122070312,19.100000381469727,24.639999389648438,6.488571643829346,1040.4599609375,26.84000015258789
